int,gamma,delta,theta,alpha,mu,v
0.002905667,1.747983124,24.20974726,-1.364585839,22.64801867,0.722892264,1.561428368
0.001249737,0.940160031,21.83906127,-0.911148631,32.10289695,1.179365953,1.574590762
-0.008402647,1.785793386,24.20974726,-1.353695553,22.64801867,0.722892264,1.561428368
0.001819915,1.666785219,24.20974726,-1.28147651,22.64801867,0.722892264,1.561428368
0.001651979,1.107827665,21.83906127,-1.137979431,32.10289695,1.179365953,1.574590762
0.00758283,1.416078024,24.20974726,-1.052030189,22.64801867,0.722892264,1.561428368
-0.002498277,1.139036701,21.83906127,-1.176161306,32.10289695,1.179365953,1.574590762
-0.005379697,12.79546876,22.33980395,-12.24901037,21.8596375,-3.605342016,1.583743082
-0.005526554,0.398874701,11.90742305,-0.481519371,35.25117226,3.679976821,0.799427639
-0.010149549,6.867912761,27.82410651,-8.01502021,35.76400819,-3.176982476,1.403557444
0.005109184,-1.028945078,4.46373928,0.894204376,2.338870118,-11.54775927,10.54548438
-0.016505918,-1.607745538,4.46373928,1.370743047,2.338870118,-11.54775927,10.54548438
0.001775145,1.093970627,21.83906127,-1.132986103,32.10289695,1.179365953,1.574590762
-0.012317929,1.41913357,21.83906127,-1.52469679,32.10289695,1.179365953,1.574590762
-0.010062905,0.353856355,11.90742305,-0.372063083,35.25117226,3.679976821,0.799427639
-0.007517654,1.146061315,21.83906127,-1.168769889,32.10289695,1.179365953,1.574590762
0.000636713,1.63043764,24.20974726,-1.242813466,22.64801867,0.722892264,1.561428368
0.004823802,11.173701,22.33980395,-10.68866992,21.8596375,-3.605342016,1.583743082
0.009254616,1.282890331,24.20974726,-0.930720982,22.64801867,0.722892264,1.561428368
0.009393405,1.194005079,24.20974726,-0.850501119,22.64801867,0.722892264,1.561428368
0.007778602,0.994667669,21.83906127,-1.006555056,32.10289695,1.179365953,1.574590762
0.004896766,-0.839309173,4.46373928,0.741657845,2.338870118,-11.54775927,10.54548438
-0.008122267,1.330979754,21.83906127,-1.426050643,32.10289695,1.179365953,1.574590762
0.000919448,-1.045219946,4.46373928,0.911102645,2.338870118,-11.54775927,10.54548438
0.004856368,-0.882705743,4.46373928,0.779035526,2.338870118,-11.54775927,10.54548438
0.016065546,1.221540257,24.20974726,-0.891621174,22.64801867,0.722892264,1.561428368
-0.009123667,1.155600392,21.83906127,-1.163427241,32.10289695,1.179365953,1.574590762
-0.004639109,1.287584247,21.83906127,-1.378141356,32.10289695,1.179365953,1.574590762
0.009104698,0.933175214,21.83906127,-0.923181396,32.10289695,1.179365953,1.574590762
-0.00582293,1.740698638,24.20974726,-1.33354443,22.64801867,0.722892264,1.561428368
0.00163857,1.114203577,21.83906127,-1.15783153,32.10289695,1.179365953,1.574590762
-0.005806222,0.342427317,11.90742305,-0.355913803,35.25117226,3.679976821,0.799427639
0.013645917,-0.883982611,4.46373928,0.771325222,2.338870118,-11.54775927,10.54548438
0.002838699,14.35267283,22.33980395,-13.80272251,21.8596375,-3.605342016,1.583743082
-0.007546413,-1.147318704,4.46373928,0.997579641,2.338870118,-11.54775927,10.54548438
0.002447209,1.503375108,24.20974726,-1.111358718,22.64801867,0.722892264,1.561428368
0.01083866,11.94051492,22.33980395,-11.46704239,21.8596375,-3.605342016,1.583743082
0.015521526,11.48699768,22.33980395,-11.01859326,21.8596375,-3.605342016,1.583743082
0.002147765,12.00081813,22.33980395,-11.48579266,21.8596375,-3.605342016,1.583743082
0.004719593,1.435273597,24.20974726,-1.069626421,22.64801867,0.722892264,1.561428368
0.01143141,12.8093885,22.33980395,-12.32794697,21.8596375,-3.605342016,1.583743082
0.009887955,-0.792540407,4.46373928,0.70012207,2.338870118,-11.54775927,10.54548438
0.001642446,1.420835244,24.20974726,-1.041192163,22.64801867,0.722892264,1.561428368
0.002618079,1.474622116,24.20974726,-1.100600163,22.64801867,0.722892264,1.561428368
0.005931588,0.911345252,21.83906127,-0.871426671,32.10289695,1.179365953,1.574590762
0.009475856,11.47179492,22.33980395,-10.98340026,21.8596375,-3.605342016,1.583743082
